0,1,2,3,4,5,6,7,8,9
0.9841628959276018,0.14393463230672532,0.9545454545454546,0.35625,0.7827868852459017,0.0,0.7142857142857143,0.516260162601626,0.6111111111111112,0.3103448275862069
0.9858823529411764,0.14116196640468484,0.9444444444444444,0.3150684931506849,0.7873303167420814,0.0,0.7127659574468085,0.4707070707070707,0.6162790697674418,0.2889908256880734
0.9878934624697336,0.13857791225416036,0.967741935483871,0.3308270676691729,0.8121827411167513,0.0,0.7037037037037037,0.4536082474226804,0.6,0.2722222222222222
0.9874686716791979,0.13624869849769447,0.9642857142857143,0.328,0.8245614035087719,0.0,0.6823529411764706,0.432258064516129,0.6338028169014085,0.2222222222222222
0.9893899204244032,0.13380075956763074,0.9642857142857143,0.3185840707964602,0.8269230769230769,0.0,0.680672268907563,0.4022222222222222,0.6612903225806451,0.20155038759689922
0.988950276243094,0.1318364997121474,0.9583333333333334,0.28703703703703703,0.8226950354609929,0.0,0.6860986547085202,0.38497652582159625,0.6842105263157895,0.16363636363636364
0.9911764705882353,0.1298922291548497,0.9523809523809523,0.25961538461538464,0.8,0.0,0.6780487804878049,0.35194174757281554,0.6981132075471698,0.10204081632653061
0.9938080495356038,0.1275588358167386,0.8947368421052632,0.23255813953488372,0.8045977011494253,0.0,0.6720430107526881,0.31443298969072164,0.6666666666666666,0.08235294117647059
0.9932432432432432,0.1255654557916381,0.8947368421052632,0.225,0.8095238095238095,0.0,0.6627906976744186,0.28184281842818426,0.6944444444444444,0.05714285714285714
0.9962121212121212,0.12371690977849811,0.8666666666666667,0.1927710843373494,0.8,0.0,0.6455696202531646,0.25073746312684364,0.7096774193548387,0.017857142857142856
0.9957081545064378,0.12219850586979722,0.8461538461538461,0.1375,0.7941176470588235,0.0,0.6394557823129252,0.22981366459627328,0.7037037037037037,0.0
1.0,0.120701014626433,0.8181818181818182,0.13157894736842105,0.8,0.0,0.635036496350365,0.2185430463576159,0.6956521739130435,0.0
1.0,0.1189147085551084,0.8,0.06944444444444445,0.8888888888888888,0.0,0.625,0.20306513409961685,0.7,0.0
1.0,0.11746601692741729,0.8571428571428571,0.043478260869565216,0.9230769230769231,0.0,0.6477272727272727,0.17768595041322313,0.8235294117647058,0.03571428571428571
1.0,0.11612576064908722,0.8333333333333334,0.04285714285714286,0.8,0.0,0.6282051282051282,0.167420814479638,0.8,0.0625
1.0,0.11495983935742972,0.75,0.039473684210526314,1.0,0.0,0.5833333333333334,0.15425531914893617,0.875,0.08333333333333333
1.0,0.11393034825870647,0.6666666666666666,0.02857142857142857,0.0,0.0,0.58,0.12121212121212122,0.8333333333333334,0.0
1.0,0.11312831913054218,0.5,0.014705882352941176,0.0,0.0,0.55,0.09395973154362416,1.0,0.0
1.0,0.11221364694352566,0.0,0.016666666666666666,0.0,0.0,0.5862068965517241,0.09523809523809523,1.0,0.0
1.0,0.11125956516458156,0.0,0.02127659574468085,0.0,0.0,0.5263157894736842,0.06315789473684211,0.0,0.0
1.0,0.11057460164171898,1.0,0.0,0.0,0.0,0.2857142857142857,0.02702702702702703,0.0,0.0
0.0,0.11005647002282831,0.0,0.0,0.0,0.0,0.6666666666666666,0.037037037037037035,0.0,0.0
0.0,0.10953007294033242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.10915157292659676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
